Floor_Area,Floor_Number,ofPeople_service,ofPeople_living,ofPeople_bedroom,Construction_recorded,schedule_recorded,Window_Count,w_north,w_north-east,w_east,w_south-east,w_south,w_south-west,w_west,w_north-west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Cooling,Heating,Lighting,Equipment
67.17,5,0.098,0.098,0.098,0,0,4,0,1,0,0,0,0,0,1,16.71,0,0,0,0,1,0,0,1,26.72,29.36,8.97,1.59
54.14,1,0.183,0.183,0.092,0,0,5,0,1,0,1,0,1,0,0,16.36,1,0,0,0,0,0,0,1,25.97,46.56,10.3,2.38
67.29,4,0.223,0.223,0.112,0,0,3,1,0,0,0,0,0,1,0,9.04,0,0,1,0,0,0,0,1,31.76,36.35,7.64,2.38
128.51,5,0.248,0.248,0.124,0,0,6,1,0,1,1,0,1,0,0,17.27,0,0,0,0,0,0,0,0,56.4,47.34,7.27,2.38
87.85,5,0.067,0.067,0.033,0,1,3,0,1,0,0,0,0,0,1,9.64,0,0,0,0,0,0,0,0,38.47,40.55,7.3,2.38
124.84,5,0.064,0.064,0.032,0,2,3,0,1,0,0,0,0,0,1,9.62,0,0,0,1,0,0,0,0,24.72,38.21,7.23,2.38
105.61,2,0.372,0.372,0.186,0,0,4,0,0,1,0,1,0,0,0,9.04,0,0,1,1,0,0,0,0,41.26,33.54,11.39,2.38
90.67,5,0.144,0.144,0.072,0,0,3,1,0,0,0,0,0,1,0,11.09,0,0,1,1,1,0,0,0,20.6,25.36,7.56,2.38
66.5,6,0.027,0.027,0.013,0,1,3,0,1,0,1,0,0,0,0,15.47,1,1,0,1,0,0,0,0,47.25,32.16,7.19,2.38
83.85,5,0.39,0.39,0.195,0,0,4,0,0,0,0,1,1,1,0,8.79,0,0,0,0,0,0,0,0,59.66,46.01,7.71,2.38
153.25,2,0.154,0.154,0.077,0,0,4,1,0,1,0,0,0,0,0,11.29,1,0,0,0,1,0,0,1,17.32,29.74,12.48,2.38
129.87,4,0.038,0.038,0.019,0,1,3,0,0,0,0,0,1,0,1,12.51,1,0,0,0,0,1,1,1,41.6,26.1,7.05,2.38
61.8,4,0.182,0.182,0.091,0,0,3,0,0,0,1,0,1,0,0,9.89,1,1,0,0,0,0,0,0,37.16,28.67,8.27,2.38
53.79,1,0.109,0.109,0.109,0,0,4,0,0,0,0,1,0,1,0,11.28,1,0,0,0,0,0,0,0,19.54,28.67,6.42,1.59
60.85,5,0.037,0.037,0.019,0,2,3,0,0,1,0,1,0,0,0,12.46,1,0,0,0,0,0,0,0,35.6,28.5,7.83,2.38
75.85,5,0.03,0.03,0.03,0,0,4,0,0,1,0,1,0,0,0,12.12,0,0,1,1,1,1,0,0,29.97,29.79,6.17,1.59
88.31,3,0.372,0.372,0.186,0,0,4,1,1,0,1,0,0,0,0,9.58,0,0,0,1,1,0,0,0,58.62,38.52,7.1,2.38
125.41,3,0.182,0.182,0.091,0,0,5,0,1,0,0,0,1,0,1,14.27,1,0,0,0,0,0,1,1,46.45,43.08,7.04,2.38
51.84,4,0.147,0.147,0.074,0,0,4,0,0,0,1,0,1,0,0,11.15,0,0,0,0,1,1,1,0,33.87,32.93,10.44,2.38
78.82,6,0.215,0.215,0.107,0,0,6,0,1,1,0,1,1,0,0,17.3,1,1,1,1,1,0,0,1,65.66,68.64,6.92,2.38
65.09,5,0.202,0.202,0.101,0,0,3,1,0,1,0,0,0,0,0,11.97,0,0,0,0,1,0,0,0,27.2,24.76,7.22,2.38
115.89,2,0.119,0.119,0.06,0,0,4,0,1,0,1,0,0,0,0,12.03,0,0,0,0,0,0,0,0,28.59,21.61,9.61,2.38
114.54,3,0.19,0.19,0.095,0,0,4,0,0,0,0,1,0,1,0,12.68,0,0,0,0,0,0,0,0,23.93,24.5,12.36,2.38
105.01,1,0.191,0.191,0.096,0,0,3,0,1,0,0,0,0,0,1,9.62,0,0,0,1,0,0,0,0,19.04,31.92,9.8,2.38
86.51,4,0.214,0.214,0.107,0,0,3,1,0,0,0,0,0,1,0,11.6,0,0,0,0,0,0,0,0,26.84,20.88,7.71,2.38
87.68,6,0.027,0.027,0.014,0,0,3,0,1,0,0,0,0,0,1,14.75,0,0,0,0,0,1,0,0,38.03,28.59,7.11,2.38
90.82,1,0.082,0.082,0.041,0,0,4,0,1,0,1,0,0,0,0,8.62,0,0,0,1,0,0,0,0,32.93,38.94,11.54,2.38
69.37,2,0.075,0.075,0.038,0,1,3,0,0,0,0,0,1,0,1,9.04,0,0,1,0,0,0,0,0,27.14,42.03,8.55,2.38
75.45,3,0.117,0.117,0.117,0,0,4,1,0,1,0,0,0,0,0,13.65,0,0,0,0,0,1,0,0,12.16,22.44,9.05,1.59
54.55,4,0.307,0.307,0.307,0,0,4,0,0,0,1,0,1,0,0,8.55,0,0,0,0,0,0,1,1,61.54,52.77,5.87,1.59
62.29,1,0.043,0.043,0.043,0,0,4,1,0,0,0,0,0,1,0,10.68,0,0,1,0,0,0,0,0,15.96,31.64,7.61,1.59
61.68,4,0.152,0.152,0.152,0,0,4,0,1,0,0,0,0,0,1,11.99,0,0,0,0,0,0,1,0,20.46,24.68,5.93,1.59
172.66,4,0.297,0.297,0.149,0,0,4,0,0,0,0,0,1,0,1,9.86,1,0,0,0,0,0,1,1,33.38,30.03,8.26,2.38
77.14,3,0.078,0.078,0.039,0,0,4,1,1,0,1,0,0,0,0,15.8,1,0,0,0,0,0,0,0,14.71,26.01,8.85,2.38
77.75,1,0.137,0.137,0.068,0,0,5,0,1,0,1,0,0,0,1,16.35,0,0,0,0,0,0,0,0,24.71,34.32,8.08,2.38
50.87,5,0.058,0.058,0.058,0,0,4,0,0,0,1,0,1,0,0,9.38,0,1,0,0,0,0,0,0,46.67,85.76,7.35,1.59
49.36,3,0.148,0.148,0.148,0,0,4,0,0,0,0,0,1,0,1,9.45,0,0,0,0,0,0,0,0,31.44,23.76,6.02,1.59
98.84,4,0.12,0.12,0.12,0,0,4,0,1,0,1,0,0,0,0,13.51,1,0,0,1,0,1,1,0,21.62,34.22,8.87,1.59
77.37,3,0.022,0.022,0.011,0,1,3,0,1,0,0,0,0,0,1,16.47,0,0,1,1,1,0,0,0,14.11,19.5,8.75,2.38
137.93,1,0.064,0.064,0.064,0,0,4,0,0,0,0,1,0,1,0,14.39,0,0,0,0,0,0,1,0,18.13,23.93,5.95,1.59
63.83,1,0.055,0.055,0.028,0,2,5,0,1,0,0,0,1,0,1,15.43,0,0,0,0,0,0,0,0,21.77,39.48,9.92,2.38
75.93,5,0.071,0.071,0.036,1,2,4,0,1,0,1,0,0,0,0,12.82,0,0,0,0,0,0,0,0,18.01,14.47,10.64,2.38
189.63,1,0.22,0.22,0.11,0,0,5,0,0,1,0,1,0,1,0,16.2,1,1,0,0,0,0,0,0,17.21,33.61,10.13,2.38
60.88,4,0.042,0.042,0.021,0,0,5,0,1,0,0,0,1,0,1,16.79,0,0,0,0,0,0,0,0,23.95,40.39,7.66,2.38
50.87,4,0.211,0.211,0.105,0,0,5,0,1,0,1,0,1,0,0,13.22,0,0,0,0,0,0,0,0,37.07,52.41,7.25,2.38
82.47,2,0.029,0.029,0.029,0,1,4,0,0,0,1,0,1,0,0,12.38,0,1,1,1,0,0,1,0,45.35,34.46,5.9,1.59
87.87,6,0.028,0.028,0.028,0,1,4,0,1,0,1,0,0,0,0,12.51,0,0,0,0,0,1,0,0,33.9,28.4,6.8,1.59
58.03,3,0.346,0.346,0.173,0,0,3,0,1,0,1,0,0,0,0,9.34,0,0,0,0,0,0,0,0,26.18,27.82,7.63,2.38
76.27,2,0.146,0.146,0.073,1,2,3,0,0,0,1,0,1,0,0,9.13,0,0,0,0,0,0,0,0,13.61,17.22,7.9,2.38
86.51,2,0.02,0.02,0.02,0,2,4,0,1,0,0,0,0,0,1,14.74,0,0,1,0,0,0,0,0,17.24,22.14,6.02,1.59
52.56,3,0.228,0.228,0.114,0,0,5,0,1,0,1,0,0,0,1,16.02,0,1,0,0,0,0,0,0,36.85,29.99,6.98,2.38
86.22,2,0.039,0.039,0.02,0,1,3,0,0,1,0,1,0,0,0,12.17,0,0,0,0,1,1,0,0,29.13,35.33,7.07,2.38
81.07,2,0.07,0.07,0.07,0,1,7,0,0,0,1,0,1,0,1,13.21,0,0,0,0,0,0,0,0,17.76,60.94,8.09,1.59
76.27,2,0.191,0.191,0.096,0,0,4,0,0,0,0,0,1,0,1,9.62,0,0,0,1,0,0,0,0,17.87,29.09,11.85,2.38
65.12,3,0.096,0.096,0.048,1,2,3,0,1,0,0,0,0,0,1,11.2,1,1,1,1,0,0,1,1,32.92,17.59,7.04,2.38
93.27,1,0.066,0.066,0.033,0,1,3,0,0,0,1,0,1,0,0,9.45,0,0,0,0,1,0,0,0,31.21,30.8,8.07,2.38
127.95,1,0.027,0.027,0.013,0,1,3,0,0,0,0,0,1,0,1,15.47,0,1,1,0,0,0,0,0,14.86,23.17,9.72,2.38
51.37,6,0.187,0.187,0.093,0,0,3,0,1,0,1,0,0,0,0,9.97,0,0,0,0,0,0,0,0,57.62,46.36,7.06,2.38
51.21,3,0.115,0.115,0.058,0,0,4,0,0,0,1,0,1,0,0,12.38,0,0,1,1,1,0,1,0,45.19,27.84,7.76,2.38
150.16,2,0.047,0.047,0.024,0,2,3,0,1,0,1,0,0,0,0,11.11,0,0,1,1,1,0,0,0,45.53,29.42,7.23,2.38
62.29,5,0.117,0.117,0.058,0,0,3,0,0,0,1,0,1,0,0,12.17,0,1,0,1,0,0,0,0,51,42.84,7.05,2.38
52.14,4,0.047,0.047,0.047,0,1,4,0,0,0,0,0,1,0,1,9.88,0,0,1,1,0,0,0,0,30.4,36.13,6,1.59
92.42,2,0.049,0.049,0.024,0,0,3,0,0,0,0,0,1,0,1,11.81,0,0,0,0,1,1,1,0,33.42,33.18,7.16,2.38
139.23,1,0.082,0.082,0.041,0,2,4,0,0,0,0,1,0,1,1,8.55,1,0,0,0,0,0,1,1,59.92,42.23,7.1,2.38
86.05,1,0.289,0.289,0.289,0,0,4,0,0,0,0,1,0,1,0,9.23,0,0,0,0,0,0,0,0,22.38,35.21,7.12,1.59
81.07,6,0.15,0.15,0.15,0,0,4,0,0,1,0,1,0,0,0,9.66,0,0,0,0,0,1,0,0,47.09,47.92,5.92,1.59
98.89,4,0.06,0.06,0.06,0,1,4,0,1,0,0,0,0,0,1,8.74,0,0,0,0,0,0,0,0,15.21,36.13,6.83,1.59
41.98,5,0.071,0.071,0.036,0,2,4,0,0,0,1,0,1,0,0,9.77,0,0,0,0,0,0,0,1,58.87,54.74,7.24,2.38
62.5,2,0.059,0.059,0.059,0,1,4,0,0,0,0,0,1,0,1,8.61,0,0,0,0,0,0,0,0,28.77,35.52,5.96,1.59
72.61,1,0.034,0.034,0.017,0,2,4,0,1,0,1,0,0,0,0,14.94,0,0,0,0,1,0,0,0,24.56,21.62,7.74,2.38
55.07,5,0.243,0.243,0.121,0,0,3,0,0,0,0,0,1,0,1,11.81,0,0,0,0,1,1,1,0,53.97,44.82,7.13,2.38
61.67,5,0.048,0.048,0.024,0,2,4,0,1,0,0,0,0,1,1,11.02,0,0,0,0,0,0,0,0,26.71,33.14,7.15,2.38
61.49,3,0.066,0.066,0.033,0,1,3,0,0,0,1,0,1,0,0,9.47,0,0,0,0,0,0,0,0,23.89,31.42,10.01,2.38
44.29,6,0.1,0.1,0.1,0,0,4,1,0,1,0,0,0,0,0,11.6,0,0,0,0,1,0,0,0,29.61,46.42,8.77,1.59
55.3,4,0.042,0.042,0.042,0,0,4,1,0,1,0,0,0,0,0,10.83,0,1,1,1,0,0,0,0,16.05,28.84,9.07,1.59
59.46,2,0.039,0.039,0.039,0,2,4,0,0,0,1,0,1,0,0,11,0,1,0,1,0,0,1,0,13.86,32.54,9.52,1.59
64.33,5,0.164,0.164,0.082,0,0,3,0,1,0,0,0,0,0,1,11.02,1,1,1,1,0,0,1,1,55.12,41.69,7.05,2.38
83.58,5,0.071,0.071,0.036,0,1,4,1,1,0,0,0,0,0,1,9.77,1,0,0,0,0,0,1,1,50.63,47.18,7.16,2.38
95.06,4,0.102,0.102,0.102,0,0,7,0,1,0,1,0,1,0,0,16.08,0,0,0,0,1,0,0,0,23.47,59.6,8.67,1.59
140.64,2,0.08,0.08,0.04,0,0,4,0,0,1,1,0,1,0,0,16.6,0,0,1,0,0,0,0,1,20.29,24.34,8.89,2.38
78.03,6,0.055,0.055,0.027,0,0,5,0,1,0,0,0,1,0,1,14.52,0,0,0,0,0,0,0,1,58.07,60.85,6.84,2.38
64.46,5,0.12,0.12,0.12,0,0,4,0,1,0,0,0,0,0,1,13.44,1,0,0,0,1,0,0,0,35.23,30.83,5.9,1.59
92.99,5,0.059,0.059,0.03,0,1,4,1,0,0,0,0,0,1,0,9.87,0,1,0,0,1,1,0,0,40.41,33.2,11.85,2.38
79.34,3,0.098,0.098,0.098,0,0,4,1,0,1,0,0,0,0,0,11.61,0,0,0,0,0,0,1,0,11.49,26.42,9.65,1.59
59.98,6,0.174,0.174,0.174,0,0,4,0,1,0,0,0,0,0,1,8.72,0,0,0,0,0,0,0,0,35,40.43,7.65,1.59
51.37,4,0.041,0.041,0.02,0,2,4,0,1,0,0,0,0,0,1,13.96,1,1,1,1,0,0,1,1,40.82,29.92,7.07,2.38
42.42,4,0.028,0.028,0.028,0,0,4,0,1,0,0,0,0,0,1,12.51,0,0,0,0,0,0,0,0,15.1,27.1,6.13,1.59
71.21,2,0.097,0.097,0.049,0,0,4,0,0,0,0,1,0,1,0,13.33,0,0,1,1,0,1,0,0,32.04,18.28,9.47,2.38
62.5,1,0.051,0.051,0.026,0,1,3,0,0,0,0,0,1,0,1,11.07,0,0,0,0,1,0,1,0,29.42,33.28,7.16,2.38
60.7,4,0.081,0.081,0.041,0,2,3,0,0,0,0,0,1,0,1,8.48,0,0,0,0,0,0,0,0,32.12,35.13,8.06,2.38
152.94,2,0.174,0.174,0.174,0,0,4,0,0,0,1,0,1,0,0,11.19,1,0,0,1,0,0,0,0,11.11,27.23,10.05,1.59
43.04,4,0.247,0.247,0.124,0,0,3,0,0,0,0,0,1,0,1,8.62,0,0,0,0,0,0,0,0,40.9,38.98,7.29,2.38
53.25,1,0.232,0.232,0.116,0,0,4,0,0,0,0,1,1,1,0,11.86,0,0,0,0,0,0,0,0,23.02,29.79,10.4,2.38
52.46,4,0.049,0.049,0.049,0,0,4,1,0,0,0,0,0,1,0,9.63,0,0,0,0,0,0,0,0,16.64,34.14,6.07,1.59
65.8,5,0.11,0.11,0.11,1,2,4,0,0,0,1,0,1,0,0,9.13,0,1,0,0,0,1,0,0,43.99,57.81,5.91,1.59
65.45,5,0.139,0.139,0.07,0,0,4,1,1,0,0,0,0,0,1,15.84,1,0,0,0,1,0,1,1,39.87,31.68,7.35,2.38
71.14,2,0.05,0.05,0.025,0,0,3,0,1,0,1,0,0,0,0,10.73,0,0,0,1,1,0,0,0,41.1,22.38,7.47,2.38
77.62,2,0.037,0.037,0.037,0,0,7,0,1,0,1,0,1,0,0,16.04,0,0,0,1,0,0,0,0,25.17,48.01,8.47,1.59
65.71,5,0.078,0.078,0.039,0,1,3,0,1,0,0,0,0,0,1,8.72,0,0,0,0,0,0,0,0,42.32,46.6,7.17,2.38
52.15,3,0.156,0.156,0.078,0,0,3,1,0,1,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,18.98,26.01,7.06,2.38
61.38,1,0.039,0.039,0.019,0,0,4,0,0,0,0,0,1,0,1,12.21,0,0,0,0,0,0,0,0,11.73,30.9,12.9,2.38
51.21,1,0.035,0.035,0.035,0,1,4,0,1,0,1,0,0,0,0,11.55,0,0,0,0,0,0,0,0,10.88,29.92,9.02,1.59
49.8,3,0.311,0.311,0.155,0,0,4,0,1,0,0,0,0,0,1,10.26,0,0,0,0,0,0,0,1,19.14,34.6,12.49,2.38
83.57,5,0.297,0.297,0.148,0,0,3,1,0,1,0,0,0,0,0,10.48,0,0,0,0,1,0,0,0,42.27,39.05,7.2,2.38
57.85,3,0.02,0.02,0.02,0,0,4,0,1,0,0,0,0,0,1,14.74,0,0,1,0,0,0,0,0,18.39,22.05,6.01,1.59
126.8,4,0.053,0.053,0.053,0,1,4,1,0,0,0,0,0,1,0,9.41,0,0,0,0,1,1,0,0,27.39,27.63,7.27,1.59
75.66,4,0.066,0.066,0.066,0,0,4,0,0,1,0,1,0,0,0,14.09,0,0,1,1,1,1,0,0,21.79,19.21,6.83,1.59
62.83,3,0.073,0.073,0.037,0,1,3,0,1,0,0,0,0,0,1,8.89,0,0,0,0,0,0,0,0,20.64,32.44,7.41,2.38
56.16,4,0.048,0.048,0.024,0,2,3,0,1,0,1,0,0,0,0,11.04,0,0,1,1,1,0,0,0,38.38,28.57,6.93,2.38
55.49,2,0.313,0.313,0.156,0,0,4,0,1,0,0,0,0,0,1,9.71,0,0,0,0,0,0,0,0,16.58,28.57,11.23,2.38
55.01,4,0.044,0.044,0.022,0,1,4,0,0,0,0,1,0,1,1,11.44,0,0,1,1,1,1,0,0,39.71,39.77,7.14,2.38
50.95,1,0.037,0.037,0.018,0,0,3,0,1,0,1,0,0,0,0,12.99,0,0,0,1,1,1,0,0,21.69,26.13,7.71,2.38
71.05,5,0.053,0.053,0.027,0,2,5,0,1,0,1,0,1,0,0,15.44,0,0,0,0,0,0,0,0,53.12,66.01,6.91,2.38
107.48,5,0.02,0.02,0.02,0,0,4,1,0,0,0,0,0,1,0,15.32,1,0,0,0,0,0,1,1,24.62,23.71,5.83,1.59
64.73,3,0.125,0.125,0.125,0,0,4,0,0,0,0,0,1,0,1,10.41,0,0,0,1,0,0,0,0,20.06,30.77,8.31,1.59
61.98,6,0.234,0.234,0.234,0,0,4,1,0,1,0,0,0,0,0,9.91,0,0,1,1,1,1,0,0,36.49,62.66,8.78,1.59
55.49,4,0.389,0.389,0.195,0,0,3,0,1,0,1,0,0,0,0,8.6,1,1,1,1,1,0,0,0,64.68,64.64,7,2.38
157.96,2,0.078,0.078,0.039,0,2,3,0,1,0,1,0,0,0,0,8.65,0,0,0,0,0,0,0,0,17.7,43.83,10.89,2.38
124.52,1,0.048,0.048,0.024,0,1,3,0,0,1,0,1,0,0,0,11.07,1,0,0,0,1,0,0,0,39,28.85,6.99,2.38
56.47,4,0.045,0.045,0.023,0,0,4,0,0,1,0,1,0,0,0,11.26,0,1,1,1,0,0,0,0,35.09,28.66,11.38,2.38
84.08,6,0.085,0.085,0.043,1,2,4,0,0,1,0,1,0,0,0,11.77,0,1,1,1,1,0,1,0,48.38,38.31,7.32,2.38
99.08,2,0.346,0.346,0.173,0,0,4,0,0,1,0,1,0,0,0,10.38,0,0,0,0,1,1,1,0,55.45,34.59,7.03,2.38
150.7,1,0.14,0.14,0.07,0,0,4,0,0,0,0,0,1,0,1,11.62,0,0,0,0,0,1,0,0,23.91,21.3,12.53,2.38
161.81,2,0.233,0.233,0.233,0,0,4,0,1,0,1,0,0,0,0,10.26,0,0,0,0,0,0,0,0,14.9,31.15,9.79,1.59
65.09,1,0.043,0.043,0.021,0,1,3,0,1,0,0,0,0,0,1,11.81,0,1,1,0,0,0,0,0,23.43,22.37,8.36,2.38
63.83,4,0.226,0.226,0.113,0,0,4,0,0,0,1,0,1,0,0,9,0,0,0,0,1,0,0,0,44.66,32.99,10.28,2.38
83.58,2,0.273,0.273,0.273,0,0,4,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,21.86,34.08,9.58,1.59
63.44,3,0.072,0.072,0.072,0,0,7,0,1,0,0,0,1,0,1,12.74,0,0,0,0,0,0,0,0,46.46,57.7,5.87,1.59
72.78,1,0.232,0.232,0.116,0,0,6,0,1,1,0,1,1,0,0,16.03,0,0,1,0,0,0,0,0,40.95,43.01,7.23,2.38
60.85,3,0.197,0.197,0.099,0,0,4,0,1,0,0,0,0,0,1,9.47,0,0,0,0,0,0,0,0,22.36,32.24,12.56,2.38
86.6,2,0.066,0.066,0.033,0,1,4,0,0,0,1,0,1,0,0,9.54,0,1,0,0,0,0,0,0,19.04,31.67,12.38,2.38
64.7,3,0.274,0.274,0.137,0,0,3,0,0,0,1,0,1,0,0,10.54,0,1,1,1,0,1,0,0,65,42.31,7.02,2.38
61.05,4,0.286,0.286,0.143,0,0,4,1,0,0,0,0,1,1,0,10.68,0,0,1,0,0,0,0,0,27.37,30.79,7.74,2.38
59.77,3,0.412,0.412,0.206,0,0,4,0,0,1,1,0,1,0,0,8.62,0,0,0,0,0,0,0,0,44.2,44.22,8.27,2.38
105.01,2,0.375,0.375,0.187,0,0,4,0,1,0,1,0,0,0,0,8.82,0,0,0,0,1,0,0,0,20.06,27.29,11.96,2.38
52.85,1,0.325,0.325,0.163,0,0,3,0,0,0,1,0,1,0,0,9.59,0,0,0,0,0,0,0,0,45.94,24.88,7.63,2.38
72.97,4,0.196,0.196,0.098,0,0,4,0,1,1,0,0,0,0,1,12.17,0,0,0,0,1,0,0,0,22.35,26.17,9.8,2.38
59.98,5,0.28,0.28,0.14,0,0,6,1,1,0,1,0,0,0,1,16.91,0,1,1,1,1,1,1,0,64.24,49.27,6.89,2.38
56.24,4,0.19,0.19,0.19,0,0,7,0,0,1,0,1,0,1,0,11.95,0,0,0,1,0,0,0,0,54.85,46.57,5.87,1.59
98.89,4,0.393,0.393,0.196,0,0,3,0,0,0,1,0,1,0,0,8.61,0,0,0,0,0,0,0,0,41.81,35.25,8.89,2.38
82.36,5,0.081,0.081,0.041,0,0,3,0,1,0,0,0,0,0,1,8.53,0,0,0,0,0,0,0,0,27.52,34.05,6.93,2.38
55.49,4,0.088,0.088,0.044,1,2,4,0,1,0,0,0,0,0,1,11.44,0,0,1,1,1,0,0,0,19.23,11.12,9.89,2.38
106.55,1,0.387,0.387,0.194,0,0,3,0,1,0,1,0,0,0,0,8.72,0,0,0,0,0,0,0,0,36.24,28.37,8.11,2.38
51.37,3,0.053,0.053,0.053,0,0,4,0,0,0,1,0,1,0,0,9.02,0,0,0,1,1,0,0,0,40.26,45.9,6.69,1.59
45.7,1,0.046,0.046,0.046,0,0,4,0,1,0,1,0,0,0,0,9.79,0,1,0,1,1,1,1,0,13.59,25.53,7.65,1.59
77.69,5,0.172,0.172,0.172,0,0,4,0,1,0,1,0,0,0,0,9.34,1,0,0,0,0,0,0,1,35.56,44.54,9.13,1.59
126.8,1,0.06,0.06,0.03,0,1,4,1,1,0,0,0,0,1,0,9.88,1,1,1,0,0,0,1,1,43.41,32.46,7.05,2.38
64.73,5,0.114,0.114,0.114,0,0,4,0,0,0,0,0,1,0,1,13.79,0,0,0,1,1,1,0,0,33.31,19.15,5.87,1.59
93.08,6,0.065,0.065,0.033,0,2,4,1,1,0,1,0,0,0,0,9.59,0,0,0,0,0,0,0,0,56.84,47.84,7.1,2.38
80.72,1,0.032,0.032,0.032,0,1,7,0,1,0,1,0,0,0,1,16.46,0,0,0,0,0,0,0,0,12.61,36.53,9.72,1.59
79.85,2,0.156,0.156,0.078,0,0,4,0,0,1,0,1,1,0,0,14.01,0,1,1,0,0,0,0,1,23.85,23.35,9.18,2.38
70.67,2,0.245,0.245,0.123,0,0,3,0,0,0,1,0,1,0,0,11.15,0,1,0,0,1,0,1,0,33.57,39.91,7.02,2.38
112.07,2,0.237,0.237,0.118,0,0,6,0,1,0,0,0,1,1,0,15.68,1,0,0,0,0,0,1,1,45.23,39.54,7.08,2.38
75.93,2,0.027,0.027,0.013,0,1,3,0,0,0,0,1,0,1,0,14.64,1,0,0,1,1,1,0,1,33.36,20.7,6.98,2.38
150.88,1,0.238,0.238,0.119,0,0,5,0,0,0,1,0,1,0,1,15.67,1,0,0,0,0,0,0,1,46.83,38.08,7.02,2.38
54.76,4,0.045,0.045,0.023,0,0,5,0,1,0,1,0,1,0,0,16.93,0,0,0,0,0,0,0,0,42.09,47.32,7.19,2.38
52.56,4,0.098,0.098,0.098,0,0,4,0,0,0,1,0,1,0,0,14.98,0,0,0,0,0,0,0,0,18.72,23.68,9.22,1.59
63.62,5,0.139,0.139,0.139,0,0,4,1,0,0,0,0,0,1,0,12.62,0,0,0,0,0,0,0,0,18.63,26.17,5.95,1.59
94.93,2,0.161,0.161,0.161,0,0,4,0,0,1,0,1,0,0,0,11.83,1,0,0,0,0,0,0,0,18.48,20.99,8.78,1.59
76.53,1,0.16,0.16,0.16,0,0,4,0,1,0,1,0,0,0,0,9.77,0,1,0,0,0,0,0,1,12.26,36.72,8.17,1.59
58.65,1,0.054,0.054,0.054,0,0,4,0,1,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,13.45,33.11,9.8,1.59
86.13,6,0.181,0.181,0.181,0,0,4,0,0,1,0,1,0,0,0,10.96,1,0,0,1,0,0,0,0,38.69,40.13,6.29,1.59
88.02,5,0.11,0.11,0.055,0,0,3,0,1,0,0,0,0,0,1,12.99,0,0,0,0,1,1,0,0,35.96,36.29,7.6,2.38
53.25,1,0.06,0.06,0.03,0,2,4,0,0,0,0,1,0,1,0,9.88,0,0,0,0,0,0,0,0,22.72,37.95,12.13,2.38
63.06,6,0.185,0.185,0.093,0,0,3,0,1,0,0,0,0,0,1,9.81,0,0,0,0,0,0,0,0,49.45,36.12,7.02,2.38
79.6,5,0.286,0.286,0.286,0,0,4,0,1,0,0,0,0,0,1,8.75,1,0,0,0,0,0,0,0,39.22,34.93,5.88,1.59
51.73,2,0.043,0.043,0.043,0,2,4,1,0,1,0,0,0,0,0,10.68,0,1,1,1,0,0,0,0,16.95,28.01,9.71,1.59
123.7,5,0.052,0.052,0.052,0,1,4,0,0,0,0,0,1,0,1,9.34,0,0,0,0,0,0,0,0,55,41.6,5.8,1.59
77.03,3,0.219,0.219,0.109,0,0,3,1,0,1,0,0,0,0,0,11.68,0,0,0,0,0,0,0,0,18.86,26.6,8.91,2.38
81.28,6,0.169,0.169,0.169,0,0,4,0,0,0,0,1,0,1,0,12.09,0,0,0,0,1,0,1,0,53.27,40.28,5.87,1.59
152.41,6,0.092,0.092,0.046,0,0,4,0,1,0,1,0,0,0,0,14.44,0,0,0,1,1,0,0,0,43.31,31.03,11.43,2.38
63.38,4,0.061,0.061,0.031,0,0,3,0,0,0,0,1,0,1,0,9.87,1,1,0,0,1,0,0,1,50.06,57.01,6.96,2.38
113.63,3,0.108,0.108,0.108,0,0,4,0,1,0,1,0,0,0,0,11.2,1,1,1,1,0,0,1,1,29.03,21.82,7.41,1.59
53.25,1,0.357,0.357,0.179,0,0,3,0,1,0,1,0,0,0,0,9.06,0,0,0,0,0,0,0,0,21.89,34.78,10.22,2.38
61.67,3,0.071,0.071,0.035,0,1,3,0,0,0,0,0,1,0,1,9.17,1,0,0,0,0,0,0,1,44.7,33.58,7.02,2.38
72.77,1,0.046,0.046,0.046,0,1,4,0,0,0,0,0,1,0,1,9.98,0,0,0,1,0,0,0,0,23.93,31.66,6.72,1.59
67.02,3,0.028,0.028,0.028,0,1,4,0,0,1,0,1,0,0,0,12.49,0,0,0,0,1,1,0,0,21.18,15.75,6.7,1.59
145.16,5,0.201,0.201,0.1,0,0,4,1,0,0,0,0,0,1,0,9.94,0,0,0,0,0,0,0,0,43.23,39.97,8.85,2.38
101.39,1,0.05,0.05,0.025,0,0,4,1,0,1,1,0,0,0,0,10.75,1,0,1,0,0,1,0,1,32.86,33.83,7.17,2.38
72.78,2,0.165,0.165,0.082,0,0,3,1,0,1,0,0,0,0,0,10.33,0,0,0,0,0,0,0,0,20.28,26.82,7.52,2.38
108.68,2,0.054,0.054,0.027,0,1,4,0,1,1,0,0,0,0,1,10.36,0,0,0,0,0,0,0,0,18.73,35.24,9.31,2.38
106.65,4,0.121,0.121,0.061,0,0,4,1,1,0,0,0,0,1,0,15.41,1,1,1,1,1,1,1,1,28.76,23.22,7.16,2.38
